raw_row_number,date,time,location,lat,lng,subject_age,subject_race,subject_sex,officer_id_hash,officer_age,officer_race,officer_sex,officer_years_of_service,type,violation,arrest_made,citation_issued,outcome,raw_race,raw_driver_race
212694,2012-02-07,20:00:00,6300 CORNELL DR S,41.7785089,-87.5851565,NA,NA,male,NA,NA,black,male,12,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
74271,2013-08-23,17:00:00,NA,NA,NA,37,hispanic,male,e5edce45e6,NA,white,male,0,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,HISPANIC,NA
75743,2013-09-03,19:00:00,1501 KOSTNER AVE N,41.90774940000001,-87.73598729999998,21,black,male,24463eba20,29,hispanic,female,6,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
57638,2013-04-12,20:00:00,NA,NA,NA,44,black,female,NA,NA,NA,NA,NA,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,NA,arrest,BLACK,NA
704915,2013-03-03,07:00:00,2800 SHERIDAN RD N,41.9331738,-87.6398205,NA,NA,male,NA,NA,white,male,19,vehicular,TURNS ON RED PROHIBITED/VIOLTN SIGNS,NA,TRUE,citation,NA,NA
109367,2014-05-31,00:00:00,8800 87TH ST W,NA,NA,32,black,female,899b3c8974,NA,white,male,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
211457,2016-12-22,19:00:00,4808 THROOP ST S,NA,NA,30,hispanic,male,af415677c9,42,white,male,13,vehicular,STOP AT STOP SIGN,TRUE,NA,arrest,HISPANIC,NA
139453,2015-02-20,08:00:00,1926 75 AVE N,NA,NA,34,hispanic,male,a2b2f2e7d5,NA,white,male,3,vehicular,UNLICENSED,TRUE,NA,arrest,HISPANIC,NA
843664,2016-11-03,14:00:00,6304 HALSTED ST S,41.7794515,-87.64514759999999,NA,NA,male,NA,NA,black,male,4,vehicular,"LANES, FAIL TO KEEP IN",NA,TRUE,citation,NA,NA
309395,2013-05-19,00:00:00,55 WASHINGTON ST E,41.8830548,-87.6257722,NA,NA,male,NA,NA,white,male,15,vehicular,USING ALLEY AS THRU STREET/VIOL SIGNS,NA,TRUE,citation,NA,NA
788417,2013-07-31,11:00:00,1731 LEAVITT ST N,41.91358579999999,-87.6824137,NA,NA,female,NA,NA,asian/pacific islander,female,18,vehicular,ONE WAY STREET/ALLEY SIGNS POSTED,NA,TRUE,citation,NA,NA
483173,2014-02-25,15:00:00,9300 CHICAGO SKYWAY OB S,NA,NA,NA,NA,male,NA,NA,black,male,20,vehicular,IVC - DRIVING 26-30 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
296920,2012-08-26,11:00:00,46 DIVISION ST E,41.9039843,-87.6268656,NA,NA,male,NA,NA,hispanic,male,18,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
674870,2016-06-15,20:00:00,6700 HALSTED ST S,41.772335,-87.644964,NA,NA,male,NA,NA,white,female,10,vehicular,NO PARKING WITHIN 15FT. OF A FIRE HYDRANT,NA,TRUE,citation,NA,NA
807032,2014-12-24,16:00:00,3520 16TH ST W,41.8589927,-87.71356519999998,NA,NA,female,NA,NA,white,male,9,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,NA,TRUE,citation,NA,NA
683159,2016-11-07,17:00:00,5531 HONORE ST S,41.792668,-87.670265,NA,NA,female,NA,NA,white,male,2,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,NA,TRUE,citation,NA,NA
410999,2015-02-13,19:00:00,5000 MONTROSE AVE W,41.960890899999995,-87.7526278,NA,NA,female,NA,NA,black,female,19,vehicular,NOT DRVG ON RIGHT SIDE OF ROAD,NA,TRUE,citation,NA,NA
537555,2012-05-28,21:00:00,6800 JEFFERY BLVD S,41.771606,-87.57643890000001,NA,NA,male,NA,NA,hispanic,female,9,vehicular,DISPLAY ST REG-FRONT/REAR,NA,TRUE,citation,NA,NA
167373,2015-10-21,00:00:00,NA,NA,NA,47,white,male,0e57bea52f,NA,black,male,2,vehicular,OPERATE MTR VEHICLE/REGIS/SUSPENDED/NON-INSURED,TRUE,NA,arrest,WHITE,NA
743342,2016-02-08,14:00:00,1400 MASSASOIT AVE N,41.90572299999999,-87.76941509999997,NA,NA,male,NA,NA,white,male,14,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",NA,TRUE,citation,NA,NA
191160,2016-05-27,17:00:00,NA,NA,NA,44,hispanic,female,a9eae19640,49,white,male,25,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,NA,arrest,HISPANIC,NA
588062,2016-03-11,03:00:00,6600 RACINE AVE S,41.7741326,-87.65436290000001,NA,NA,male,NA,NA,white,male,2,vehicular,"IVC - OBSTRUCT DRIVER VIEW/3RD+,1YR",NA,TRUE,citation,NA,NA
841931,2016-10-25,20:00:00,300 HAMLIN BLVD S,41.8769854,-87.7210466,NA,NA,female,NA,NA,hispanic,male,12,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",NA,TRUE,citation,NA,NA
719580,2014-02-16,12:00:00,300 GRAND AVE E,41.891812200000004,-87.62020299999998,NA,NA,female,NA,NA,black,male,13,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
443503,2016-09-01,00:00:00,1749 AUSTIN AVE N,41.9125278,-87.775015,NA,NA,female,NA,NA,hispanic,female,2,vehicular,IVC - CHILD RESTRAINT VIOLATION - CHILD<8,NA,TRUE,citation,NA,NA
600638,2016-07-23,15:00:00,1601 LAKE SHORE DR N,41.91116969999999,-87.62628079999998,NA,NA,male,NA,NA,white,male,16,vehicular,UNLAWFUL FOR LICENSEE TO OPERARE VEHICLE WITHOUT EMBLEM,NA,TRUE,citation,NA,NA
162039,2015-09-03,21:00:00,NA,NA,NA,35,unknown,male,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,UNKNOWN,NA
101780,2014-04-01,12:00:00,7600 63 ST W,NA,NA,32,hispanic,female,669d069231,NA,white,male,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,HISPANIC,NA
503390,2016-07-29,20:00:00,6138 LOOMIS BLVD S,41.7820083,-87.65963990000002,NA,NA,female,NA,NA,white,male,22,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
766498,2016-11-26,00:00:00,700 ADDISON ST W,41.9473408,-87.64729799999998,NA,NA,male,NA,NA,white,male,11,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,NA,TRUE,citation,NA,NA
654256,2015-06-06,17:00:00,5902 CARPENTER ST S,41.7868658,-87.651026,NA,NA,male,NA,NA,asian/pacific islander,male,3,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,NA,TRUE,citation,NA,NA
35742,2012-10-13,05:00:00,NA,NA,NA,23,white,male,cdd15315c5,NA,white,male,1,vehicular,IVC - NO REGISTRATION LITE 1ST & 2ND,TRUE,NA,arrest,WHITE,NA
829142,2016-07-22,15:00:00,7958 LOOMIS BLVD S,41.748738,-87.658884,NA,NA,female,NA,NA,black,male,25,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
365204,2016-04-30,00:00:00,9500 CHICAGO SKYWAY OB S,NA,NA,NA,NA,male,NA,NA,black,male,29,vehicular,SPEEDING 26-34 MPH OVER LIMIT,NA,TRUE,citation,NA,NA
579030,2015-10-09,02:00:00,1400 MARQUETTE RD E,41.7751058,-87.5917314,NA,NA,male,NA,NA,white,male,2,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
172477,2015-12-08,23:00:00,1300 ALGONQUIN W,NA,NA,26,white,male,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,WHITE,NA
523336,2016-10-25,15:00:00,2500 ALBION AVE W,42.001313399999994,-87.6924166,NA,NA,male,NA,NA,white,male,15,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
809967,2015-08-06,13:00:00,1000 NORTH AVE W,41.9118976,-87.6541488,NA,NA,male,NA,NA,black,male,25,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,NA,TRUE,citation,NA,NA
361281,2016-04-11,01:00:00,4300 LAKE SHORE DR SB S,41.91801780000001,-87.9483001,NA,NA,male,NA,NA,black,male,29,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
74795,2013-08-27,08:00:00,10500 88TH AVE S,NA,NA,22,white,male,7e38ffc040,NA,white,male,13,vehicular,IVC - DRIVING MORE THAN 30 MPH BUT LESS THAN 40 MPH,TRUE,NA,arrest,WHITE,NA
60244,2013-05-02,16:00:00,3700 HALSTED ST S,41.827506,-87.646429,38,hispanic,male,519196b1a1,30,white,male,6,vehicular,NO VALID REGISTRATION,TRUE,NA,arrest,HISPANIC,NA
277088,2016-08-21,03:00:00,10000 CHICAGO SKYWAY OB S,NA,NA,NA,NA,male,NA,NA,black,male,29,vehicular,SPEEDING 35+ MPH OVER LIMIT,NA,TRUE,citation,NA,NA
509328,2015-10-20,08:00:00,3200 LAKE SHORE DR SB N,NA,NA,NA,NA,female,NA,NA,black,male,21,vehicular,UNINSURED MTR VEH,NA,TRUE,citation,NA,NA
736699,2015-09-06,17:00:00,2202 KOSTNER AVE S,41.851235900000006,-87.7348348,NA,NA,male,NA,NA,hispanic,male,9,vehicular,IVC - IMPROPER U-TURN,NA,TRUE,citation,NA,NA
731814,2015-04-09,01:00:00,600 MICHIGAN AVE N,41.892941,-87.62492309999998,NA,NA,male,NA,NA,asian/pacific islander,male,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
117227,2014-08-02,23:00:00,NA,NA,NA,38,black,male,811b8bf9cb,NA,white,male,2,vehicular,DRIVING ON REVOKED LICENSE,TRUE,NA,arrest,BLACK,NA
308829,2013-03-01,16:00:00,2400 AINSLIE ST W,41.9704024,-87.6890122,NA,NA,male,NA,NA,asian/pacific islander,female,12,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
112518,2014-06-26,07:00:00,4000 87TH STREET W,NA,NA,39,hispanic,male,31a4b99d01,59,white,male,24,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,NA,arrest,HISPANIC,NA
566316,2014-02-03,08:00:00,9200 KINGSTON AVE S,41.72794409999999,-87.56233390000001,NA,NA,male,NA,NA,white,male,10,vehicular,INSURANCE - OPERATE MTR VEHICLE WITHOUT,NA,TRUE,citation,NA,NA
549361,2013-06-04,06:00:00,4023 ARMITAGE AVE W,41.9169194,-87.7275351,NA,NA,male,NA,NA,hispanic,female,19,vehicular,IVC - NOT WEARING SEAT BELT/PASSENGER,NA,TRUE,citation,NA,NA
386020,2013-01-12,20:00:00,400 47TH ST E,41.809591,-87.61614999999998,NA,NA,female,NA,NA,hispanic,male,26,vehicular,IVC - DRIVE W/O HEADLIGHT/CYC 1ST & 2ND,NA,TRUE,citation,NA,NA
457324,2012-02-13,09:00:00,508 NORTH AVE W,41.9087237,-88.15768659999998,NA,NA,male,NA,NA,black,male,15,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,NA,TRUE,citation,NA,NA
678125,2016-06-21,19:00:00,3620 63RD ST W,41.779072,-87.7139849,NA,NA,male,NA,NA,white,male,12,vehicular,EQUESTRIANS TO HAVE RIGHT OF WAY WHEN,NA,TRUE,citation,NA,NA
649217,2014-08-14,08:00:00,7200 STONY ISLAND AVE S,41.764041,-87.586697,NA,NA,male,NA,NA,black,male,21,pedestrian,PEDESTRIAN RIGHT IN ROADWAY,NA,TRUE,citation,NA,NA
223825,2012-10-21,22:00:00,9501 BEVERLY AVE S,41.7202573,-87.6626689,NA,NA,female,NA,NA,black,male,17,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
130725,2014-11-29,09:00:00,NA,NA,NA,21,white,male,NA,NA,NA,NA,NA,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,NA,arrest,WHITE,NA
236570,2013-06-19,09:00:00,360 ADAMS ST W,41.8793459,-87.63712109999999,NA,NA,male,NA,NA,black,female,18,vehicular,IVC - FAIL TO YIELD-LEFT TURN,NA,TRUE,citation,NA,NA
315613,2013-11-21,04:00:00,1400 99TH ST W,41.714243700000004,-87.65767029999998,NA,NA,female,NA,NA,black,female,16,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
74072,2013-08-21,23:00:00,NA,NA,NA,31,hispanic,male,e40c4281a3,NA,white,male,6,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,HISPANIC,NA
588422,2016-11-20,18:00:00,8518 ASHLAND AVE S,41.73878320000001,-87.6635125,NA,NA,female,NA,NA,hispanic,male,4,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
320135,2014-06-19,07:00:00,200 OHIO ST W,41.89255,-87.63443699999998,NA,NA,female,NA,NA,black,male,19,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,NA,TRUE,citation,NA,NA
120500,2014-08-30,04:00:00,9538 LEAMINGTON AVE N,NA,NA,25,hispanic,male,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,HISPANIC,NA
78750,2013-09-27,19:00:00,254 PULASKI RD N,41.884923,-87.72589719999998,24,black,male,72ebba5be0,42,white,male,14,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
131889,2014-12-09,13:00:00,NA,NA,NA,40,black,male,cf71d852dc,NA,white,male,23,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
130248,2014-11-24,13:00:00,12700 PAULINA ST S,NA,NA,27,asian/pacific islander,female,NA,NA,NA,NA,NA,vehicular,IVC - REGISTRATION EXPIRATION - 1ST&2ND,TRUE,NA,arrest,ASIAN/PACIFIC ISLANDER,NA
32406,2012-09-15,05:00:00,4700 CALIFORNIA AVE S,41.808198,-87.694242,20,hispanic,male,b2a549589c,40,asian/pacific islander,female,6,vehicular,IVC - FAIL TO REDUCE SPEED,TRUE,NA,arrest,HISPANIC,NA
42628,2012-12-10,20:00:00,8800 JOLIET ROAD W,NA,NA,37,hispanic,female,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,HISPANIC,NA
15991,2012-05-01,01:00:00,15900 LECLAIRE S,NA,NA,18,black,male,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
390806,2013-06-09,08:00:00,3101 LAWNDALE AVE S,41.8369956,-87.71702379999998,NA,NA,male,NA,NA,hispanic,male,23,vehicular,DISOBEY LANE MARKINGS,NA,TRUE,citation,NA,NA
678735,2016-11-12,20:00:00,3300 ROOSEVELT RD W,41.86757,-87.70831799999998,NA,NA,male,NA,NA,hispanic,male,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
523300,2016-08-01,00:00:00,6100 HALSTED ST S,41.7833689,-87.6448702,NA,NA,female,NA,NA,hispanic,male,4,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,NA,TRUE,citation,NA,NA
44176,2012-12-27,23:00:00,9611 LAWRENCE W,NA,NA,41,white,female,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,WHITE,NA
499382,2016-02-12,07:00:00,7700 CHICAGO SKYWAY OB S,NA,NA,NA,NA,female,NA,NA,white,male,21,vehicular,IVC - DRIVING 15-20 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
560850,2014-02-11,15:00:00,402 115TH ST W,41.6851935,-87.6325801,NA,NA,female,NA,NA,white,male,17,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,NA,TRUE,citation,NA,NA
410700,2015-01-04,10:00:00,11700 MICHIGAN AVE S,41.6815344,-87.6208963,NA,NA,male,NA,NA,black,female,8,vehicular,REAR VIEW MIRRORS,NA,TRUE,citation,NA,NA
331422,2014-06-17,14:00:00,5300 LAKE SHORE DR NB N,NA,NA,NA,NA,male,NA,NA,white,male,20,vehicular,SPEEDING 35+ MPH OVER LIMIT,NA,TRUE,citation,NA,NA
152085,2015-06-06,02:00:00,2922 ARCHER AVE S,41.8413373,-87.65858060000002,22,hispanic,male,29e3a6e0f4,35,hispanic,male,9,vehicular,IVC - FAIL TO REDUCE SPEED,TRUE,NA,arrest,HISPANIC,NA
410741,2014-10-22,09:00:00,4700 WRIGHTWOOD AVE W,41.928562400000004,-87.7440385,NA,NA,female,NA,NA,hispanic,male,17,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
802423,2014-01-20,14:00:00,1760 MORSE AVE W,42.00775,-87.6744757,NA,NA,female,NA,NA,white,male,15,vehicular,TURNS ON RED PROHIBITED/VIOLTN SIGNS,NA,TRUE,citation,NA,NA
399465,2013-12-29,19:00:00,9900 VINCENNES AVE S,41.7140795,-87.65329200000001,NA,NA,female,NA,NA,black,male,13,vehicular,DIMMING HEADLIGHTS REQUIRED,NA,TRUE,citation,NA,NA
109506,2014-06-01,05:00:00,NA,NA,NA,29,hispanic,male,e020f5a005,NA,white,male,5,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,HISPANIC,NA
449569,2016-12-16,11:00:00,406 CICERO AVE S,41.874617,-87.745402,NA,NA,female,NA,NA,white,female,8,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
484853,2014-03-04,20:00:00,2200 LAKE SHORE DR E S,41.856418100000006,-87.61600589999998,NA,NA,female,NA,NA,black,female,20,vehicular,DRIVE MOVE UNSAFE VEHICLE,NA,TRUE,citation,NA,NA
339682,2015-04-03,03:00:00,800 67TH ST E,41.773146000000004,-87.6057371,NA,NA,male,NA,NA,hispanic,female,2,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
530335,2012-01-14,15:00:00,6700 INDIANA AVE S,41.7726346,-87.6207495,NA,NA,male,NA,NA,hispanic,male,6,vehicular,NO VALID REGISTRATION,NA,TRUE,citation,NA,NA
497666,2015-09-15,04:00:00,8285 EXCHANGE AVE S,41.7446955,-87.5527603,NA,NA,male,NA,NA,hispanic,male,3,vehicular,IVC - NOT WEARING SEAT BELT/PASSENGER,NA,TRUE,citation,NA,NA
259822,2015-07-29,19:00:00,3300 13TH ST W,41.864538200000005,-87.7080545,NA,NA,male,NA,NA,white,female,9,vehicular,FAILED TO USE SEATBELT,NA,TRUE,citation,NA,NA
433894,2016-05-16,12:00:00,6501 KEDZIE AVE N,41.999343100000004,-87.70912220000001,NA,NA,female,NA,NA,hispanic,male,1,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
533002,2012-04-04,07:00:00,2877 CLYBOURN AVE N,41.9339386,-87.6801172,NA,NA,female,NA,NA,hispanic,male,13,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
309181,2013-03-03,22:00:00,1105 HALSTED ST N,41.9019307,-87.6477488,NA,NA,male,NA,NA,white,female,14,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
844670,2016-12-30,10:00:00,739 47TH ST E,41.8095091,-87.60730009999997,NA,NA,male,NA,NA,white,male,4,vehicular,DISPLAY ST REG-FRONT/REAR,NA,TRUE,citation,NA,NA
637093,2013-05-26,18:00:00,3456 OHIO ST W,41.89206799999999,-87.713583,NA,NA,male,NA,NA,hispanic,female,1,vehicular,UNLICENSED,NA,TRUE,citation,NA,NA
64458,2013-06-04,21:00:00,NA,NA,NA,25,white,male,57a700dea0,NA,white,male,7,vehicular,IVC - HEAD/TAIL/SIDE LIGHTS 1ST & 2ND,TRUE,NA,arrest,WHITE,NA
491468,2014-12-26,12:00:00,10100 CHICAGO SKYWAY IB S,NA,NA,NA,NA,male,NA,NA,hispanic,male,18,vehicular,SPEEDING 35+ MPH OVER LIMIT,NA,TRUE,citation,NA,NA
180178,2016-02-19,18:00:00,2300 KEDZIE AVE S,41.849827600000005,-87.70554179999998,25,hispanic,male,9b494cb3f4,36,asian/pacific islander,female,8,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,TRUE,arrest,HISPANIC,NA
837190,2016-06-16,21:00:00,200 MARQUETTE RD E,41.77287570000001,-87.6202551,NA,NA,male,NA,NA,black,male,6,vehicular,REGISTRATION PLATES,NA,TRUE,citation,NA,NA
171207,2015-11-25,22:00:00,7900 ROBERTS RD S,NA,NA,25,black,male,b732db6ca8,NA,white,male,13,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
74767,2013-08-27,00:00:00,NA,NA,NA,23,black,male,20a856738d,NA,white,male,2,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,BLACK,NA
613423,2012-01-21,01:00:00,4952 MADISON ST W,41.880833700000004,-87.74993669999998,NA,NA,male,NA,NA,black,female,21,vehicular,DRIVE MOVE UNSAFE VEHICLE,NA,TRUE,citation,NA,NA
221475,2012-06-27,23:00:00,3000 LAKE SHORE DR SB N,NA,NA,NA,NA,female,NA,NA,white,male,17,vehicular,IVC - DRIVING 1-10 MPH ABOVE LIMIT,NA,TRUE,citation,NA,NA
153191,2015-06-16,19:00:00,7100 HARLEM N,NA,NA,36,white,male,fcbbcca46c,NA,white,male,14,vehicular,UNLICENSED,TRUE,NA,arrest,WHITE,NA
381576,2012-08-23,00:00:00,7301 HIGGINS AVE W,41.981804700000005,-87.8103046,NA,asian/pacific islander,male,NA,NA,black,male,20,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,ASIAN/PACIFIC ISLANDER
101090,2014-03-26,23:00:00,12000 PULASKI RD S,NA,NA,54,black,female,NA,NA,NA,NA,NA,vehicular,IVC - HEAD/TAIL/SIDE LIGHTS 1ST & 2ND,TRUE,NA,arrest,BLACK,NA
493621,2015-02-02,22:00:00,101 LARAMIE AVE S,41.879363899999994,-87.75502209999998,NA,NA,male,NA,NA,white,male,15,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
86481,2013-11-26,23:00:00,11715 AVENUE O S,NA,NA,27,hispanic,male,4bf94c86ab,30,white,male,5,vehicular,IVC - FAIL TO DISPLAY REGIS PLATE/DECAL 1ST&2ND,TRUE,NA,arrest,HISPANIC,NA
358253,2016-04-09,21:00:00,9851 WESTERN AVE S,41.7141116,-87.68154150000001,NA,NA,female,NA,NA,white,male,22,vehicular,EXPIRATION OF REGISTRATION,NA,TRUE,citation,NA,NA
18407,2012-05-20,21:00:00,NA,NA,NA,42,black,male,a118e7add8,NA,white,male,4,vehicular,IVC - IMPROPER TRAFFIC LANE USAGE,TRUE,NA,arrest,BLACK,NA
83279,2013-11-02,04:00:00,NA,NA,NA,22,white,male,f5279541ab,NA,white,male,5,vehicular,IVC - FAIL TO REDUCE SPEED,TRUE,NA,arrest,WHITE,NA
364467,2016-11-06,16:00:00,1558 HAMLIN AVE S,41.859106,-87.7202657,NA,NA,female,NA,NA,white,male,2,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,NA,TRUE,citation,NA,NA
800835,2014-09-20,12:00:00,6311 DAMEN AVE S,41.7789221,-87.6738891,NA,NA,female,NA,NA,white,female,20,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,NA,TRUE,citation,NA,NA
604248,2016-10-16,11:00:00,627 49TH ST E,41.805836600000006,-87.6101329,NA,NA,male,NA,NA,white,male,15,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
288528,2016-09-11,21:00:00,6433 DAMEN AVE S,41.776532200000005,-87.6735382,NA,NA,female,NA,NA,white,male,4,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",NA,TRUE,citation,NA,NA
729147,2014-09-17,10:00:00,3400 CENTRAL AVE N,41.9422253,-87.76662850000001,NA,NA,male,NA,NA,white,male,15,vehicular,UNLICENSED,NA,TRUE,citation,NA,NA
225325,2012-10-11,17:00:00,6600 STEWART AVE S,41.7741665,-87.6352934,NA,NA,male,NA,NA,white,male,13,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
831560,2016-03-27,09:00:00,600 HOMAN AVE S,41.8736128,-87.71078220000001,NA,NA,male,NA,NA,white,male,6,vehicular,IVC - IMPROPER LANE CHANGE WITHOUT SIGNAL,NA,TRUE,citation,NA,NA
38086,2012-11-01,18:00:00,200 FULLERTON AVE E,NA,NA,24,white,male,NA,NA,NA,NA,NA,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,WHITE,NA
467496,2013-03-26,11:00:00,1950 HOWARD ST W,42.0195036,-87.687268,NA,NA,male,NA,NA,hispanic,male,10,vehicular,IVC - WRONG WAY ON DIVIDED HIGHWAY,NA,TRUE,citation,NA,NA
761526,2016-10-31,21:00:00,1802 87TH ST W,41.7357125,-87.66804259999998,NA,NA,male,NA,NA,white,male,4,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
610773,2012-03-10,02:00:00,8101 YATES BLVD S,41.7479594,-87.56586879999998,NA,NA,male,NA,NA,black,female,2,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
311825,2013-05-18,21:00:00,2 ROOSEVELT RD W,41.867479900000006,-87.6275017,NA,NA,female,NA,NA,white,male,18,vehicular,IVC - DRIVER<18 FAIL RESTRAIN/AGE 8-18,NA,TRUE,citation,NA,NA
599309,2016-11-16,20:00:00,855 PULASKI RD N,41.8970051,-87.7258353,NA,NA,female,NA,NA,asian/pacific islander,male,2,vehicular,BROKEN/INOPERABLE LAMPS,NA,TRUE,citation,NA,NA
802995,2014-11-29,01:00:00,2400 LAKE SHORE DR NB N,NA,NA,NA,NA,male,NA,NA,white,male,21,vehicular,UNINSURED MTR VEH,NA,TRUE,citation,NA,NA
295251,2012-02-08,11:00:00,6940 ASHLAND AVE S,41.767208200000006,-87.66484030000002,NA,NA,female,NA,NA,black,female,20,vehicular,REGISTRATION PLATES,NA,TRUE,citation,NA,NA
194579,2016-06-28,18:00:00,595 HICKS RD. N,NA,NA,25,white,female,25b3d6a3ae,NA,white,female,3,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,NA,arrest,WHITE,NA
822607,2015-04-27,04:00:00,5300 LOOMIS BLVD S,41.7972148,-87.6600442,NA,NA,female,NA,NA,white,male,11,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
619130,2012-09-24,19:00:00,5600 CARPENTER ST S,41.792239,-87.65153199999999,NA,NA,female,NA,NA,black,male,10,vehicular,STOP AT STOP SIGN,NA,TRUE,citation,NA,NA
282166,2016-08-04,23:00:00,160 CHESTNUT ST E,41.8984,-87.62339279999998,NA,NA,male,NA,NA,asian/pacific islander,male,18,vehicular,LICENSE SUPENSION AND REVOCATION -CHAUFFEUR LICENSE,NA,TRUE,citation,NA,NA
444120,2016-08-29,20:00:00,7728 SAGINAW AVE S,41.754566499999996,-87.56030809999999,NA,NA,male,NA,NA,black,male,4,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,NA,TRUE,citation,NA,NA
167678,2015-10-23,18:00:00,5331 NORTH AVE W,41.909225000000006,-87.75944539999998,57,hispanic,male,dbb7e32202,42,white,male,10,vehicular,POSS TITLE/REGISTRATION NOT AUTHORIZED ON VEHICLE,TRUE,TRUE,arrest,HISPANIC,NA
